country,generation,count_exports
Afghanistan,0,41
Afr.Other NS,0,9
Africa N.NES,0,0
Albania,0,90
Algeria,0,21
Angola,0,6
Areas NES,0,118
Argentina,0,163
Armenia,0,56
Asia NES,0,16
Asia West NS,0,5
Australia,0,151
Austria,0,297
Azerbaijan,0,55
Bahamas,0,40
Bahrain,0,51
Bangladesh,0,56
Barbados,0,54
Belarus,0,60
Belgium-Lux,0,308
Belize,0,38
Benin,0,30
Bermuda,0,39
Bolivia,0,75
Bosnia Herzg,0,93
Br.Antr.Terr,0,1
Brazil,0,200
Bulgaria,0,209
Burkina Faso,0,36
Burundi,0,10
CACM NES,0,1
Cambodia,0,38
Cameroon,0,22
Canada,0,195
Cent.Afr.Rep,0,13
Chad,0,8
Chile,0,106
China,0,247
China FTZ,0,98
China HK SAR,0,165
China MC SAR,0,52
Colombia,0,120
Congo,0,20
Costa Rica,0,64
Cote Divoire,0,51
Croatia,0,182
Cuba,0,38
Cyprus,0,109
Czech Rep,0,298
Dem.Rp.Congo,0,21
Denmark,0,207
Djibouti,0,15
Dominican Rp,0,83
EEC NES,0,8
Ecuador,0,73
Egypt,0,129
El Salvador,0,54
Eq.Guinea,0,9
Estonia,0,118
Ethiopia,0,33
Eur.Other NE,0,6
Falkland Is,0,15
Fiji,0,62
Finland,0,144
Fr Ind O,0,11
Fr.Guiana,0,1
"France,Monac",0,333
Gabon,0,14
Gambia,0,17
Georgia,0,77
Germany,0,354
Ghana,0,57
Gibraltar,0,25
Greece,0,206
Greenland,0,21
Guadeloupe,0,7
Guatemala,0,77
Guinea,0,24
GuineaBissau,0,36
Guyana,0,29
Haiti,0,45
Honduras,0,58
Hungary,0,195
Iceland,0,45
India,0,214
Indonesia,0,200
Iran,0,36
Iraq,0,3
Ireland,0,98
Israel,0,140
Italy,0,330
Jamaica,0,49
Japan,0,198
Jordan,0,98
Kazakhstan,0,74
Kenya,0,67
Kiribati,0,28
Korea D P Rp,0,134
Korea Rep.,0,167
Kuwait,0,15
Kyrgyzstan,0,77
LAIA NES,0,0
Lao P.Dem.R,0,42
Latvia,0,103
Lebanon,0,98
Liberia,0,11
Libya,0,16
Lithuania,0,138
Madagascar,0,64
Malawi,0,33
Malaysia,0,101
Mali,0,41
Malta,0,47
Mauritania,0,14
Mauritius,0,50
Mexico,0,145
Mongolia,0,51
Morocco,0,111
Mozambique,0,57
Myanmar,0,78
Nepal,0,53
Neth.Ant.Aru,0,29
Netherlands,0,266
Neutral Zone,0,2
New Calednia,0,20
New Zealand,0,144
Nicaragua,0,48
Niger,0,18
Nigeria,0,25
Norway,0,89
Occ.Pal.Terr,0,5
Oman,0,18
Oth.Oceania,0,24
Pakistan,0,106
Panama,0,113
Papua N.Guin,0,32
Paraguay,0,76
Peru,0,123
Philippines,0,98
Poland,0,285
Portugal,0,200
Qatar,0,16
Rep Moldova,0,98
Romania,0,178
Russian Fed,0,111
Rwanda,0,17
Samoa,0,11
Saudi Arabia,0,22
Senegal,0,49
Seychelles,0,15
Sierra Leone,0,39
Singapore,0,106
Slovakia,0,205
Slovenia,0,222
Somalia,0,17
South Africa,0,171
Spain,0,310
Sri Lanka,0,100
St.Helena,0,8
St.Kt-Nev-An,0,51
St.Pierre Mq,0,6
Sudan,0,32
Suriname,0,27
Sweden,0,206
Switz.Liecht,0,219
Syria,0,51
TFYR Macedna,0,82
Taiwan,0,176
Tajikistan,0,43
Tanzania,0,65
Thailand,0,207
Togo,0,27
Trinidad Tbg,0,35
Tunisia,0,122
Turkey,0,222
Turkmenistan,0,37
UK,0,264
US NES,0,34
USA,0,322
Uganda,0,33
Ukraine,0,182
Untd Arab Em,0,68
Uruguay,0,138
Uzbekistan,0,74
Venezuela,0,52
Viet Nam,0,123
Yemen,0,18
Yugoslavia,0,161
Zambia,0,37
Zimbabwe,0,84
Afghanistan,1,112
Afr.Other NS,1,17
Africa N.NES,1,0
Albania,1,237
Algeria,1,21
Angola,1,11
Areas NES,1,304
Argentina,1,271
Armenia,1,156
Asia NES,1,40
Asia West NS,1,52
Australia,1,239
Austria,1,436
Azerbaijan,1,119
Bahamas,1,79
Bahrain,1,126
Bangladesh,1,71
Barbados,1,203
Belarus,1,139
Belgium-Lux,1,423
Belize,1,145
Benin,1,85
Bermuda,1,98
Bolivia,1,140
Bosnia Herzg,1,218
Br.Antr.Terr,1,2
Brazil,1,372
Bulgaria,1,369
Burkina Faso,1,115
Burundi,1,64
CACM NES,1,8
Cambodia,1,68
Cameroon,1,47
Canada,1,361
Cent.Afr.Rep,1,23
Chad,1,18
Chile,1,204
China,1,363
China FTZ,1,217
China HK SAR,1,289
China MC SAR,1,99
Colombia,1,250
Congo,1,39
Costa Rica,1,141
Cote Divoire,1,100
Croatia,1,340
Cuba,1,90
Cyprus,1,267
Czech Rep,1,431
Dem.Rp.Congo,1,33
Denmark,1,368
Djibouti,1,44
Dominican Rp,1,156
EEC NES,1,47
Ecuador,1,137
Egypt,1,223
El Salvador,1,126
Eq.Guinea,1,20
Estonia,1,256
Ethiopia,1,59
Eur.Other NE,1,63
Falkland Is,1,58
Fiji,1,106
Finland,1,281
Fr Ind O,1,38
Fr.Guiana,1,1
"France,Monac",1,469
Gabon,1,40
Gambia,1,87
Georgia,1,230
Germany,1,416
Ghana,1,92
Gibraltar,1,57
Greece,1,373
Greenland,1,41
Guadeloupe,1,15
Guatemala,1,126
Guinea,1,36
GuineaBissau,1,103
Guyana,1,67
Haiti,1,88
Honduras,1,104
Hungary,1,353
Iceland,1,103
India,1,360
Indonesia,1,353
Iran,1,48
Iraq,1,3
Ireland,1,226
Israel,1,305
Italy,1,438
Jamaica,1,122
Japan,1,311
Jordan,1,227
Kazakhstan,1,108
Kenya,1,136
Kiribati,1,65
Korea D P Rp,1,302
Korea Rep.,1,321
Kuwait,1,19
Kyrgyzstan,1,198
LAIA NES,1,0
Lao P.Dem.R,1,68
Latvia,1,192
Lebanon,1,202
Liberia,1,17
Libya,1,18
Lithuania,1,243
Madagascar,1,91
Malawi,1,53
Malaysia,1,208
Mali,1,135
Malta,1,157
Mauritania,1,19
Mauritius,1,94
Mexico,1,302
Mongolia,1,70
Morocco,1,186
Mozambique,1,172
Myanmar,1,97
Nepal,1,109
Neth.Ant.Aru,1,87
Netherlands,1,404
Neutral Zone,1,8
New Calednia,1,36
New Zealand,1,291
Nicaragua,1,81
Niger,1,39
Nigeria,1,51
Norway,1,183
Occ.Pal.Terr,1,6
Oman,1,55
Oth.Oceania,1,112
Pakistan,1,156
Panama,1,190
Papua N.Guin,1,40
Paraguay,1,137
Peru,1,232
Philippines,1,179
Poland,1,413
Portugal,1,346
Qatar,1,50
Rep Moldova,1,240
Romania,1,323
Russian Fed,1,215
Rwanda,1,36
Samoa,1,39
Saudi Arabia,1,32
Senegal,1,83
Seychelles,1,22
Sierra Leone,1,156
Singapore,1,204
Slovakia,1,345
Slovenia,1,357
Somalia,1,41
South Africa,1,296
Spain,1,446
Sri Lanka,1,182
St.Helena,1,55
St.Kt-Nev-An,1,120
St.Pierre Mq,1,12
Sudan,1,49
Suriname,1,51
Sweden,1,333
Switz.Liecht,1,367
Syria,1,104
TFYR Macedna,1,180
Taiwan,1,329
Tajikistan,1,96
Tanzania,1,96
Thailand,1,364
Togo,1,73
Trinidad Tbg,1,63
Tunisia,1,242
Turkey,1,329
Turkmenistan,1,80
UK,1,406
US NES,1,87
USA,1,461
Uganda,1,43
Ukraine,1,334
Untd Arab Em,1,143
Uruguay,1,307
Uzbekistan,1,149
Venezuela,1,95
Viet Nam,1,168
Yemen,1,26
Yugoslavia,1,311
Zambia,1,102
Zimbabwe,1,171
Afghanistan,2,271
Afr.Other NS,2,33
Africa N.NES,2,0
Albania,2,362
Algeria,2,21
Angola,2,13
Areas NES,2,412
Argentina,2,392
Armenia,2,297
Asia NES,2,45
Asia West NS,2,193
Australia,2,373
Austria,2,478
Azerbaijan,2,249
Bahamas,2,216
Bahrain,2,238
Bangladesh,2,100
Barbados,2,361
Belarus,2,275
Belgium-Lux,2,493
Belize,2,311
Benin,2,227
Bermuda,2,241
Bolivia,2,217
Bosnia Herzg,2,335
Br.Antr.Terr,2,2
Brazil,2,477
Bulgaria,2,455
Burkina Faso,2,277
Burundi,2,216
CACM NES,2,53
Cambodia,2,136
Cameroon,2,80
Canada,2,458
Cent.Afr.Rep,2,44
Chad,2,110
Chile,2,343
China,2,480
China FTZ,2,367
China HK SAR,2,412
China MC SAR,2,220
Colombia,2,386
Congo,2,122
Costa Rica,2,285
Cote Divoire,2,217
Croatia,2,434
Cuba,2,175
Cyprus,2,380
Czech Rep,2,487
Dem.Rp.Congo,2,76
Denmark,2,456
Djibouti,2,165
Dominican Rp,2,330
EEC NES,2,181
Ecuador,2,230
Egypt,2,352
El Salvador,2,281
Eq.Guinea,2,45
Estonia,2,392
Ethiopia,2,137
Eur.Other NE,2,212
Falkland Is,2,182
Fiji,2,215
Finland,2,386
Fr Ind O,2,118
Fr.Guiana,2,1
"France,Monac",2,522
Gabon,2,158
Gambia,2,240
Georgia,2,362
Germany,2,473
Ghana,2,174
Gibraltar,2,185
Greece,2,475
Greenland,2,162
Guadeloupe,2,25
Guatemala,2,207
Guinea,2,70
GuineaBissau,2,248
Guyana,2,134
Haiti,2,194
Honduras,2,218
Hungary,2,431
Iceland,2,263
India,2,480
Indonesia,2,455
Iran,2,68
Iraq,2,3
Ireland,2,361
Israel,2,418
Italy,2,492
Jamaica,2,272
Japan,2,374
Jordan,2,354
Kazakhstan,2,196
Kenya,2,274
Kiribati,2,214
Korea D P Rp,2,416
Korea Rep.,2,419
Kuwait,2,29
Kyrgyzstan,2,333
LAIA NES,2,0
Lao P.Dem.R,2,109
Latvia,2,333
Lebanon,2,331
Liberia,2,30
Libya,2,21
Lithuania,2,376
Madagascar,2,110
Malawi,2,61
Malaysia,2,361
Mali,2,310
Malta,2,320
Mauritania,2,38
Mauritius,2,217
Mexico,2,418
Mongolia,2,102
Morocco,2,310
Mozambique,2,300
Myanmar,2,123
Nepal,2,248
Neth.Ant.Aru,2,231
Netherlands,2,477
Neutral Zone,2,65
New Calednia,2,105
New Zealand,2,378
Nicaragua,2,142
Niger,2,163
Nigeria,2,157
Norway,2,330
Occ.Pal.Terr,2,7
Oman,2,135
Oth.Oceania,2,285
Pakistan,2,295
Panama,2,344
Papua N.Guin,2,65
Paraguay,2,224
Peru,2,393
Philippines,2,301
Poland,2,483
Portugal,2,430
Qatar,2,83
Rep Moldova,2,360
Romania,2,438
Russian Fed,2,340
Rwanda,2,92
Samoa,2,67
Saudi Arabia,2,95
Senegal,2,101
Seychelles,2,36
Sierra Leone,2,296
Singapore,2,359
Slovakia,2,415
Slovenia,2,429
Somalia,2,88
South Africa,2,428
Spain,2,520
Sri Lanka,2,336
St.Helena,2,186
St.Kt-Nev-An,2,273
St.Pierre Mq,2,13
Sudan,2,79
Suriname,2,193
Sweden,2,415
Switz.Liecht,2,440
Syria,2,181
TFYR Macedna,2,310
Taiwan,2,409
Tajikistan,2,199
Tanzania,2,173
Thailand,2,467
Togo,2,225
Trinidad Tbg,2,190
Tunisia,2,395
Turkey,2,413
Turkmenistan,2,140
UK,2,470
US NES,2,193
USA,2,509
Uganda,2,68
Ukraine,2,430
Untd Arab Em,2,261
Uruguay,2,420
Uzbekistan,2,298
Venezuela,2,225
Viet Nam,2,320
Yemen,2,29
Yugoslavia,2,397
Zambia,2,266
Zimbabwe,2,322
Afghanistan,3,376
