country,generation,count_exports
Afr.Other NS,3,239
Africa N.NES,3,0
Albania,3,347
Algeria,3,21
Angola,3,178
Areas NES,3,385
Argentina,3,418
Armenia,3,343
Asia NES,3,211
Asia West NS,3,259
Australia,3,428
Austria,3,430
Azerbaijan,3,335
Bahamas,3,335
Bahrain,3,310
Bangladesh,3,295
Barbados,3,339
Belarus,3,324
Belgium-Lux,3,479
Belize,3,309
Benin,3,294
Bermuda,3,309
Bolivia,3,334
Bosnia Herzg,3,331
Br.Antr.Terr,3,1
Brazil,3,442
Bulgaria,3,432
Burkina Faso,3,323
Burundi,3,274
CACM NES,3,254
Cambodia,3,222
Cameroon,3,242
Canada,3,424
Cent.Afr.Rep,3,253
Chad,3,267
Chile,3,364
China,3,465
China FTZ,3,354
China HK SAR,3,388
China MC SAR,3,311
Colombia,3,388
Congo,3,265
Costa Rica,3,333
Cote Divoire,3,290
Croatia,3,401
Cuba,3,297
Cyprus,3,372
Czech Rep,3,450
Dem.Rp.Congo,3,277
Denmark,3,427
Djibouti,3,270
Dominican Rp,3,341
EEC NES,3,281
Ecuador,3,324
Egypt,3,389
El Salvador,3,291
Eq.Guinea,3,206
Estonia,3,352
Ethiopia,3,240
Eur.Other NE,3,280
Falkland Is,3,298
Fiji,3,302
Finland,3,369
Fr Ind O,3,295
Fr.Guiana,3,1
"France,Monac",3,502
Gabon,3,263
Gambia,3,295
Georgia,3,365
Germany,3,482
Ghana,3,256
Gibraltar,3,306
Greece,3,431
Greenland,3,296
Guadeloupe,3,188
Guatemala,3,299
Guinea,3,242
GuineaBissau,3,319
Guyana,3,260
Haiti,3,309
Honduras,3,271
Hungary,3,389
Iceland,3,327
India,3,459
Indonesia,3,414
Iran,3,264
Iraq,3,3
Ireland,3,365
Israel,3,408
Italy,3,465
Jamaica,3,331
Japan,3,391
Jordan,3,375
Kazakhstan,3,313
Kenya,3,338
Kiribati,3,293
Korea D P Rp,3,383
Korea Rep.,3,397
Kuwait,3,252
Kyrgyzstan,3,350
LAIA NES,3,0
Lao P.Dem.R,3,270
Latvia,3,353
Lebanon,3,353
Liberia,3,211
Libya,3,250
Lithuania,3,380
Madagascar,3,257
Malawi,3,226
Malaysia,3,365
Mali,3,333
Malta,3,330
Mauritania,3,271
Mauritius,3,263
Mexico,3,403
Mongolia,3,300
Morocco,3,367
Mozambique,3,316
Myanmar,3,254
Nepal,3,327
Neth.Ant.Aru,3,324
Netherlands,3,483
Neutral Zone,3,246
New Calednia,3,251
New Zealand,3,385
Nicaragua,3,262
Niger,3,315
Nigeria,3,290
Norway,3,351
Occ.Pal.Terr,3,9
Oman,3,251
Oth.Oceania,3,298
Pakistan,3,365
Panama,3,360
Papua N.Guin,3,226
Paraguay,3,327
Peru,3,392
Philippines,3,344
Poland,3,447
Portugal,3,395
Qatar,3,278
Rep Moldova,3,356
Romania,3,406
Russian Fed,3,386
Rwanda,3,253
Samoa,3,230
Saudi Arabia,3,291
Senegal,3,245
Seychelles,3,185
Sierra Leone,3,321
Singapore,3,375
Slovakia,3,389
Slovenia,3,393
Somalia,3,226
South Africa,3,430
Spain,3,475
Sri Lanka,3,342
St.Helena,3,293
St.Kt-Nev-An,3,336
St.Pierre Mq,3,252
Sudan,3,245
Suriname,3,257
Sweden,3,402
Switz.Liecht,3,421
Syria,3,257
TFYR Macedna,3,322
Taiwan,3,383
Tajikistan,3,310
Tanzania,3,292
Thailand,3,419
Togo,3,304
Trinidad Tbg,3,302
Tunisia,3,382
Turkey,3,441
Turkmenistan,3,279
UK,3,466
US NES,3,289
USA,3,488
Uganda,3,313
Ukraine,3,422
Untd Arab Em,3,333
Uruguay,3,400
Uzbekistan,3,344
Venezuela,3,328
Viet Nam,3,373
Yemen,3,189
Yugoslavia,3,381
Zambia,3,310
Zimbabwe,3,349
Afghanistan,4,342
Afr.Other NS,4,308
Africa N.NES,4,0
Albania,4,360
Algeria,4,21
Angola,4,292
Areas NES,4,393
Argentina,4,434
Armenia,4,356
Asia NES,4,304
Asia West NS,4,304
Australia,4,444
Austria,4,433
Azerbaijan,4,359
Bahamas,4,358
Bahrain,4,347
Bangladesh,4,337
Barbados,4,357
Belarus,4,347
Belgium-Lux,4,485
Belize,4,335
Benin,4,331
Bermuda,4,344
Bolivia,4,371
Bosnia Herzg,4,352
Br.Antr.Terr,4,1
Brazil,4,447
Bulgaria,4,439
Burkina Faso,4,339
Burundi,4,310
CACM NES,4,308
Cambodia,4,303
Cameroon,4,320
Canada,4,438
Cent.Afr.Rep,4,318
Chad,4,307
Chile,4,389
China,4,478
China FTZ,4,362
China HK SAR,4,400
China MC SAR,4,336
Colombia,4,399
Congo,4,320
Costa Rica,4,351
Cote Divoire,4,346
Croatia,4,414
Cuba,4,341
Cyprus,4,394
Czech Rep,4,454
Dem.Rp.Congo,4,327
Denmark,4,437
Djibouti,4,310
Dominican Rp,4,362
EEC NES,4,309
Ecuador,4,361
Egypt,4,408
El Salvador,4,332
Eq.Guinea,4,296
Estonia,4,363
Ethiopia,4,325
Eur.Other NE,4,316
Falkland Is,4,321
Fiji,4,336
Finland,4,380
Fr Ind O,4,317
Fr.Guiana,4,1
"France,Monac",4,505
Gabon,4,312
Gambia,4,317
Georgia,4,383
Germany,4,485
Ghana,4,345
Gibraltar,4,325
Greece,4,443
Greenland,4,326
Guadeloupe,4,299
Guatemala,4,344
Guinea,4,325
GuineaBissau,4,329
Guyana,4,314
Haiti,4,331
Honduras,4,330
Hungary,4,396
Iceland,4,347
India,4,467
Indonesia,4,422
Iran,4,353
Iraq,4,3
Ireland,4,382
Israel,4,414
Italy,4,471
Jamaica,4,354
Japan,4,401
Jordan,4,383
Kazakhstan,4,374
Kenya,4,361
Kiribati,4,327
Korea D P Rp,4,394
Korea Rep.,4,405
Kuwait,4,321
Kyrgyzstan,4,364
LAIA NES,4,0
Lao P.Dem.R,4,316
Latvia,4,368
Lebanon,4,372
Liberia,4,302
Libya,4,317
Lithuania,4,390
Madagascar,4,334
Malawi,4,319
Malaysia,4,378
Mali,4,345
Malta,4,349
Mauritania,4,319
Mauritius,4,332
Mexico,4,412
Mongolia,4,341
Morocco,4,391
Mozambique,4,339
Myanmar,4,336
Nepal,4,344
Neth.Ant.Aru,4,340
Netherlands,4,488
Neutral Zone,4,303
New Calednia,4,315
New Zealand,4,405
Nicaragua,4,338
Niger,4,339
Nigeria,4,327
Norway,4,382
Occ.Pal.Terr,4,9
Oman,4,315
Oth.Oceania,4,316
Pakistan,4,385
Panama,4,380
Papua N.Guin,4,316
Paraguay,4,360
Peru,4,412
Philippines,4,370
Poland,4,455
Portugal,4,408
Qatar,4,318
Rep Moldova,4,373
Romania,4,415
Russian Fed,4,400
Rwanda,4,312
Samoa,4,306
Saudi Arabia,4,331
Senegal,4,335
Seychelles,4,299
Sierra Leone,4,336
Singapore,4,394
Slovakia,4,404
Slovenia,4,401
Somalia,4,314
South Africa,4,446
Spain,4,480
Sri Lanka,4,364
St.Helena,4,315
St.Kt-Nev-An,4,354
St.Pierre Mq,4,314
Sudan,4,329
Suriname,4,318
Sweden,4,412
Switz.Liecht,4,428
Syria,4,337
TFYR Macedna,4,353
Taiwan,4,386
Tajikistan,4,345
Tanzania,4,353
Thailand,4,423
Togo,4,333
Trinidad Tbg,4,336
Tunisia,4,389
Turkey,4,450
Turkmenistan,4,336
UK,4,473
US NES,4,331
USA,4,494
Uganda,4,342
Ukraine,4,434
Untd Arab Em,4,376
Uruguay,4,409
Uzbekistan,4,368
Venezuela,4,358
Viet Nam,4,393
Yemen,4,303
Yugoslavia,4,391
Zambia,4,339
Zimbabwe,4,385
Afghanistan,5,352
Afr.Other NS,5,323
Africa N.NES,5,0
Albania,5,372
Algeria,5,21
Angola,5,317
Areas NES,5,402
Argentina,5,442
Armenia,5,362
Asia NES,5,322
Asia West NS,5,317
Australia,5,457
Austria,5,435
Azerbaijan,5,370
Bahamas,5,366
Bahrain,5,355
Bangladesh,5,348
Barbados,5,362
Belarus,5,355
Belgium-Lux,5,487
Belize,5,349
Benin,5,347
Bermuda,5,358
Bolivia,5,385
Bosnia Herzg,5,360
Br.Antr.Terr,5,1
Brazil,5,454
Bulgaria,5,440
Burkina Faso,5,348
Burundi,5,323
CACM NES,5,320
Cambodia,5,324
Cameroon,5,335
Canada,5,450
Cent.Afr.Rep,5,330
Chad,5,320
Chile,5,399
China,5,479
China FTZ,5,370
China HK SAR,5,405
China MC SAR,5,347
Colombia,5,404
Congo,5,333
Costa Rica,5,359
Cote Divoire,5,359
Croatia,5,415
Cuba,5,352
Cyprus,5,403
Czech Rep,5,454
Dem.Rp.Congo,5,339
Denmark,5,438
Djibouti,5,323
Dominican Rp,5,369
EEC NES,5,323
Ecuador,5,376
Egypt,5,413
El Salvador,5,346
Eq.Guinea,5,315
Estonia,5,370
Ethiopia,5,340
Eur.Other NE,5,328
Falkland Is,5,336
Fiji,5,351
Finland,5,384
Fr Ind O,5,328
Fr.Guiana,5,1
"France,Monac",5,505
Gabon,5,325
Gambia,5,333
Georgia,5,389
Germany,5,485
Ghana,5,360
Gibraltar,5,339
Greece,5,449
Greenland,5,337
Guadeloupe,5,320
Guatemala,5,357
Guinea,5,337
GuineaBissau,5,342
Guyana,5,328
Haiti,5,342
Honduras,5,343
Hungary,5,401
Iceland,5,361
India,5,468
Indonesia,5,428
Iran,5,364
Iraq,5,3
Ireland,5,389
Israel,5,416
Italy,5,471
Jamaica,5,362
Japan,5,405
Jordan,5,395
Kazakhstan,5,387
Kenya,5,375
Kiribati,5,339
Korea D P Rp,5,400
Korea Rep.,5,407
Kuwait,5,338
Kyrgyzstan,5,377
LAIA NES,5,0
Lao P.Dem.R,5,328
Latvia,5,378
Lebanon,5,380
Liberia,5,320
Libya,5,330
Lithuania,5,393
Madagascar,5,349
Malawi,5,334
Malaysia,5,382
Mali,5,357
Malta,5,356
Mauritania,5,335
Mauritius,5,347
Mexico,5,412
Mongolia,5,354
Morocco,5,395
Mozambique,5,351
Myanmar,5,357
Nepal,5,354
Neth.Ant.Aru,5,352
Netherlands,5,489
Neutral Zone,5,316
New Calednia,5,328
New Zealand,5,415
Nicaragua,5,356
Niger,5,346
Nigeria,5,343
Norway,5,393
Occ.Pal.Terr,5,9
Oman,5,328
Oth.Oceania,5,326
Pakistan,5,396
Panama,5,386
Papua N.Guin,5,335
Paraguay,5,373
Peru,5,421
Philippines,5,377
Poland,5,455
Portugal,5,412
Qatar,5,331
Rep Moldova,5,382
Romania,5,418
Russian Fed,5,410
Rwanda,5,327
Samoa,5,319
Saudi Arabia,5,347
Senegal,5,350
Seychelles,5,324
Sierra Leone,5,344
Singapore,5,397
Slovakia,5,408
Slovenia,5,403
Somalia,5,329
South Africa,5,454
Spain,5,481
Sri Lanka,5,376
St.Helena,5,326
St.Kt-Nev-An,5,365
St.Pierre Mq,5,326
Sudan,5,344
Suriname,5,333
Sweden,5,414
Switz.Liecht,5,432
Syria,5,352
TFYR Macedna,5,363
Taiwan,5,386
Tajikistan,5,355
Tanzania,5,366
Thailand,5,429
Togo,5,348
Trinidad Tbg,5,347
Tunisia,5,398
Turkey,5,455
Turkmenistan,5,353
UK,5,475
US NES,5,348
USA,5,496
Uganda,5,351
Ukraine,5,440
Untd Arab Em,5,386
Uruguay,5,415
Uzbekistan,5,382
Venezuela,5,367
Viet Nam,5,401
Yemen,5,328
Yugoslavia,5,396
Zambia,5,352
Zimbabwe,5,388
