country,generation,count_exports
Afr.Other NS,3,668
Africa N.NES,3,0
Albania,3,689
Algeria,3,669
Angola,3,653
Areas NES,3,696
Argentina,3,704
Armenia,3,680
Asia NES,3,669
Asia West NS,3,660
Australia,3,713
Austria,3,695
Azerbaijan,3,684
Bahamas,3,687
Bahrain,3,676
Bangladesh,3,681
Barbados,3,685
Belarus,3,672
Belgium-Lux,3,707
Belize,3,681
Benin,3,681
Bermuda,3,686
Bolivia,3,687
Bosnia Herzg,3,680
Br.Antr.Terr,3,647
Brazil,3,705
Bulgaria,3,696
Burkina Faso,3,675
Burundi,3,672
CACM NES,3,658
Cambodia,3,665
Cameroon,3,660
Canada,3,709
Cent.Afr.Rep,3,664
Chad,3,661
Chile,3,697
China,3,709
China FTZ,3,679
China HK SAR,3,688
China MC SAR,3,673
Colombia,3,687
Congo,3,661
Costa Rica,3,681
Cote Divoire,3,681
Croatia,3,688
Cuba,3,678
Cyprus,3,695
Czech Rep,3,700
Dem.Rp.Congo,3,677
Denmark,3,696
Djibouti,3,665
Dominican Rp,3,675
EEC NES,3,665
Ecuador,3,682
Egypt,3,696
El Salvador,3,679
Eq.Guinea,3,658
Estonia,3,677
Ethiopia,3,679
Eur.Other NE,3,675
Falkland Is,3,672
Fiji,3,670
Finland,3,682
Fr Ind O,3,661
Fr.Guiana,3,1
"France,Monac",3,707
Gabon,3,669
Gambia,3,674
Georgia,3,690
Germany,3,703
Ghana,3,687
Gibraltar,3,673
Greece,3,705
Greenland,3,671
Guadeloupe,3,676
Guatemala,3,685
Guinea,3,664
GuineaBissau,3,679
Guyana,3,668
Haiti,3,671
Honduras,3,672
Hungary,3,690
Iceland,3,686
India,3,710
Indonesia,3,698
Iran,3,670
Iraq,3,652
Ireland,3,689
Israel,3,688
Italy,3,712
Jamaica,3,687
Japan,3,685
Jordan,3,691
Kazakhstan,3,696
Kenya,3,682
Kiribati,3,678
Korea D P Rp,3,691
Korea Rep.,3,680
Kuwait,3,664
Kyrgyzstan,3,684
LAIA NES,3,0
Lao P.Dem.R,3,679
Latvia,3,681
Lebanon,3,685
Liberia,3,670
Libya,3,665
Lithuania,3,694
Madagascar,3,683
Malawi,3,668
Malaysia,3,695
Mali,3,682
Malta,3,677
Mauritania,3,670
Mauritius,3,680
Mexico,3,697
Mongolia,3,677
Morocco,3,688
Mozambique,3,686
Myanmar,3,688
Nepal,3,682
Neth.Ant.Aru,3,675
Netherlands,3,714
Neutral Zone,3,651
New Calednia,3,676
New Zealand,3,689
Nicaragua,3,687
Niger,3,679
Nigeria,3,661
Norway,3,692
Occ.Pal.Terr,3,662
Oman,3,668
Oth.Oceania,3,660
Pakistan,3,689
Panama,3,693
Papua N.Guin,3,683
Paraguay,3,695
Peru,3,697
Philippines,3,694
Poland,3,694
Portugal,3,691
Qatar,3,656
Rep Moldova,3,681
Romania,3,694
Russian Fed,3,693
Rwanda,3,680
Samoa,3,658
Saudi Arabia,3,665
Senegal,3,680
Seychelles,3,666
Sierra Leone,3,686
Singapore,3,693
Slovakia,3,692
Slovenia,3,688
Somalia,3,675
South Africa,3,699
Spain,3,710
Sri Lanka,3,687
St.Helena,3,667
St.Kt-Nev-An,3,689
St.Pierre Mq,3,660
Sudan,3,674
Suriname,3,674
Sweden,3,698
Switz.Liecht,3,695
Syria,3,671
TFYR Macedna,3,683
Taiwan,3,683
Tajikistan,3,673
Tanzania,3,678
Thailand,3,699
Togo,3,676
Trinidad Tbg,3,675
Tunisia,3,683
Turkey,3,694
Turkmenistan,3,673
UK,3,705
US NES,3,681
USA,3,714
Uganda,3,674
Ukraine,3,696
Untd Arab Em,3,690
Uruguay,3,696
Uzbekistan,3,690
Venezuela,3,680
Viet Nam,3,702
Yemen,3,674
Yugoslavia,3,677
Zambia,3,692
Zimbabwe,3,689
Afghanistan,4,696
Afr.Other NS,4,689
Africa N.NES,4,0
Albania,4,698
Algeria,4,695
Angola,4,681
Areas NES,4,699
Argentina,4,709
Armenia,4,699
Asia NES,4,694
Asia West NS,4,688
Australia,4,714
Austria,4,701
Azerbaijan,4,698
Bahamas,4,697
Bahrain,4,694
Bangladesh,4,696
Barbados,4,695
Belarus,4,693
Belgium-Lux,4,711
Belize,4,693
Benin,4,699
Bermuda,4,701
Bolivia,4,699
Bosnia Herzg,4,698
Br.Antr.Terr,4,680
Brazil,4,705
Bulgaria,4,702
Burkina Faso,4,694
Burundi,4,693
CACM NES,4,683
Cambodia,4,685
Cameroon,4,686
Canada,4,713
Cent.Afr.Rep,4,685
Chad,4,688
Chile,4,710
China,4,713
China FTZ,4,695
China HK SAR,4,702
China MC SAR,4,693
Colombia,4,697
Congo,4,686
Costa Rica,4,697
Cote Divoire,4,698
Croatia,4,695
Cuba,4,696
Cyprus,4,699
Czech Rep,4,700
Dem.Rp.Congo,4,694
Denmark,4,703
Djibouti,4,685
Dominican Rp,4,695
EEC NES,4,689
Ecuador,4,697
Egypt,4,704
El Salvador,4,694
Eq.Guinea,4,684
Estonia,4,695
Ethiopia,4,696
Eur.Other NE,4,692
Falkland Is,4,692
Fiji,4,696
Finland,4,698
Fr Ind O,4,684
Fr.Guiana,4,1
"France,Monac",4,707
Gabon,4,693
Gambia,4,692
Georgia,4,698
Germany,4,708
Ghana,4,701
Gibraltar,4,692
Greece,4,709
Greenland,4,694
Guadeloupe,4,693
Guatemala,4,699
Guinea,4,689
GuineaBissau,4,698
Guyana,4,696
Haiti,4,691
Honduras,4,695
Hungary,4,696
Iceland,4,698
India,4,712
Indonesia,4,702
Iran,4,691
Iraq,4,681
Ireland,4,696
Israel,4,700
Italy,4,715
Jamaica,4,696
Japan,4,696
Jordan,4,698
Kazakhstan,4,703
Kenya,4,697
Kiribati,4,696
Korea D P Rp,4,697
Korea Rep.,4,697
Kuwait,4,689
Kyrgyzstan,4,696
LAIA NES,4,0
Lao P.Dem.R,4,693
Latvia,4,700
Lebanon,4,694
Liberia,4,693
Libya,4,692
Lithuania,4,699
Madagascar,4,695
Malawi,4,689
Malaysia,4,698
Mali,4,695
Malta,4,691
Mauritania,4,692
Mauritius,4,695
Mexico,4,697
Mongolia,4,699
Morocco,4,699
Mozambique,4,697
Myanmar,4,700
Nepal,4,696
Neth.Ant.Aru,4,698
Netherlands,4,714
Neutral Zone,4,680
New Calednia,4,695
New Zealand,4,701
Nicaragua,4,696
Niger,4,694
Nigeria,4,685
Norway,4,700
Occ.Pal.Terr,4,687
Oman,4,691
Oth.Oceania,4,684
Pakistan,4,703
Panama,4,698
Papua N.Guin,4,698
Paraguay,4,703
Peru,4,704
Philippines,4,700
Poland,4,701
Portugal,4,704
Qatar,4,683
Rep Moldova,4,697
Romania,4,698
Russian Fed,4,706
Rwanda,4,696
Samoa,4,686
Saudi Arabia,4,690
Senegal,4,697
Seychelles,4,692
Sierra Leone,4,695
Singapore,4,699
Slovakia,4,696
Slovenia,4,694
Somalia,4,694
South Africa,4,708
Spain,4,710
Sri Lanka,4,700
St.Helena,4,691
St.Kt-Nev-An,4,700
St.Pierre Mq,4,683
Sudan,4,693
Suriname,4,697
Sweden,4,703
Switz.Liecht,4,703
Syria,4,694
TFYR Macedna,4,695
Taiwan,4,696
Tajikistan,4,693
Tanzania,4,698
Thailand,4,705
Togo,4,697
Trinidad Tbg,4,694
Tunisia,4,702
Turkey,4,703
Turkmenistan,4,694
UK,4,708
US NES,4,694
USA,4,714
Uganda,4,695
Ukraine,4,705
Untd Arab Em,4,703
Uruguay,4,701
Uzbekistan,4,702
Venezuela,4,694
Viet Nam,4,709
Yemen,4,694
Yugoslavia,4,696
Zambia,4,696
Zimbabwe,4,700
Afghanistan,5,698
Afr.Other NS,5,693
Africa N.NES,5,0
Albania,5,698
Algeria,5,695
Angola,5,692
Areas NES,5,699
Argentina,5,709
Armenia,5,699
Asia NES,5,696
Asia West NS,5,693
Australia,5,714
Austria,5,701
Azerbaijan,5,698
Bahamas,5,697
Bahrain,5,694
Bangladesh,5,696
Barbados,5,695
Belarus,5,693
Belgium-Lux,5,711
Belize,5,693
Benin,5,699
Bermuda,5,701
Bolivia,5,699
Bosnia Herzg,5,698
Br.Antr.Terr,5,692
Brazil,5,705
Bulgaria,5,702
Burkina Faso,5,694
Burundi,5,693
CACM NES,5,692
Cambodia,5,693
Cameroon,5,694
Canada,5,713
Cent.Afr.Rep,5,693
Chad,5,696
Chile,5,710
China,5,713
China FTZ,5,695
China HK SAR,5,702
China MC SAR,5,695
Colombia,5,697
Congo,5,694
Costa Rica,5,699
Cote Divoire,5,698
Croatia,5,695
Cuba,5,696
Cyprus,5,699
Czech Rep,5,700
Dem.Rp.Congo,5,694
Denmark,5,703
Djibouti,5,693
Dominican Rp,5,697
EEC NES,5,692
Ecuador,5,697
Egypt,5,704
El Salvador,5,694
Eq.Guinea,5,692
Estonia,5,695
Ethiopia,5,696
Eur.Other NE,5,692
Falkland Is,5,694
Fiji,5,701
Finland,5,698
Fr Ind O,5,692
Fr.Guiana,5,1
"France,Monac",5,707
Gabon,5,693
Gambia,5,692
Georgia,5,698
Germany,5,708
Ghana,5,701
Gibraltar,5,694
Greece,5,709
Greenland,5,694
Guadeloupe,5,693
Guatemala,5,699
Guinea,5,697
GuineaBissau,5,698
Guyana,5,698
Haiti,5,693
Honduras,5,697
Hungary,5,696
Iceland,5,698
India,5,712
Indonesia,5,702
Iran,5,696
Iraq,5,693
Ireland,5,696
Israel,5,700
Italy,5,715
Jamaica,5,696
Japan,5,696
Jordan,5,698
Kazakhstan,5,703
Kenya,5,697
Kiribati,5,696
Korea D P Rp,5,697
Korea Rep.,5,697
Kuwait,5,694
Kyrgyzstan,5,696
LAIA NES,5,0
Lao P.Dem.R,5,693
Latvia,5,700
Lebanon,5,694
Liberia,5,693
Libya,5,692
Lithuania,5,699
Madagascar,5,695
Malawi,5,694
Malaysia,5,698
Mali,5,695
Malta,5,693
Mauritania,5,692
Mauritius,5,695
Mexico,5,697
Mongolia,5,699
Morocco,5,699
Mozambique,5,697
Myanmar,5,700
Nepal,5,696
Neth.Ant.Aru,5,698
Netherlands,5,714
Neutral Zone,5,692
New Calednia,5,695
New Zealand,5,701
Nicaragua,5,696
Niger,5,694
Nigeria,5,693
Norway,5,700
Occ.Pal.Terr,5,692
Oman,5,693
Oth.Oceania,5,693
Pakistan,5,703
Panama,5,698
Papua N.Guin,5,698
Paraguay,5,703
Peru,5,704
Philippines,5,700
Poland,5,701
Portugal,5,704
Qatar,5,692
Rep Moldova,5,697
Romania,5,698
Russian Fed,5,706
Rwanda,5,696
Samoa,5,695
Saudi Arabia,5,694
Senegal,5,697
Seychelles,5,692
Sierra Leone,5,695
Singapore,5,699
Slovakia,5,696
Slovenia,5,694
Somalia,5,696
South Africa,5,708
Spain,5,710
Sri Lanka,5,700
St.Helena,5,693
St.Kt-Nev-An,5,700
St.Pierre Mq,5,692
Sudan,5,695
Suriname,5,697
Sweden,5,703
Switz.Liecht,5,703
Syria,5,696
TFYR Macedna,5,695
Taiwan,5,696
Tajikistan,5,697
Tanzania,5,700
Thailand,5,705
Togo,5,697
Trinidad Tbg,5,694
Tunisia,5,702
Turkey,5,703
Turkmenistan,5,699
UK,5,708
US NES,5,694
USA,5,714
Uganda,5,695
Ukraine,5,705
Untd Arab Em,5,703
Uruguay,5,701
Uzbekistan,5,702
Venezuela,5,694
Viet Nam,5,709
Yemen,5,694
Yugoslavia,5,696
Zambia,5,696
Zimbabwe,5,700
Afghanistan,6,698
Afr.Other NS,6,693
Africa N.NES,6,0
Albania,6,698
Algeria,6,695
Angola,6,692
Areas NES,6,699
Argentina,6,709
Armenia,6,699
Asia NES,6,696
Asia West NS,6,693
Australia,6,714
Austria,6,701
Azerbaijan,6,698
Bahamas,6,697
Bahrain,6,694
Bangladesh,6,696
Barbados,6,695
Belarus,6,693
Belgium-Lux,6,711
Belize,6,693
Benin,6,699
Bermuda,6,701
Bolivia,6,699
Bosnia Herzg,6,698
Br.Antr.Terr,6,692
Brazil,6,705
Bulgaria,6,702
Burkina Faso,6,694
Burundi,6,693
CACM NES,6,692
Cambodia,6,693
Cameroon,6,694
Canada,6,713
Cent.Afr.Rep,6,693
Chad,6,696
Chile,6,710
China,6,713
China FTZ,6,695
China HK SAR,6,702
China MC SAR,6,695
Colombia,6,697
Congo,6,694
Costa Rica,6,699
Cote Divoire,6,698
Croatia,6,695
Cuba,6,696
Cyprus,6,699
Czech Rep,6,700
Dem.Rp.Congo,6,694
Denmark,6,703
Djibouti,6,693
Dominican Rp,6,697
EEC NES,6,692
Ecuador,6,697
Egypt,6,704
El Salvador,6,694
Eq.Guinea,6,692
Estonia,6,695
Ethiopia,6,696
Eur.Other NE,6,692
Falkland Is,6,694
Fiji,6,701
Finland,6,698
Fr Ind O,6,692
Fr.Guiana,6,1
"France,Monac",6,707
Gabon,6,693
Gambia,6,692
Georgia,6,698
Germany,6,708
Ghana,6,701
Gibraltar,6,694
Greece,6,709
Greenland,6,694
Guadeloupe,6,693
Guatemala,6,699
Guinea,6,697
GuineaBissau,6,698
Guyana,6,698
Haiti,6,693
Honduras,6,697
Hungary,6,696
Iceland,6,698
India,6,712
Indonesia,6,702
Iran,6,696
Iraq,6,693
Ireland,6,696
Israel,6,700
Italy,6,715
Jamaica,6,696
Japan,6,696
Jordan,6,698
Kazakhstan,6,703
Kenya,6,697
Kiribati,6,696
Korea D P Rp,6,697
Korea Rep.,6,697
Kuwait,6,694
Kyrgyzstan,6,696
LAIA NES,6,0
Lao P.Dem.R,6,693
Latvia,6,700
Lebanon,6,694
Liberia,6,693
Libya,6,692
Lithuania,6,699
Madagascar,6,695
Malawi,6,694
Malaysia,6,698
Mali,6,695
Malta,6,693
Mauritania,6,692
Mauritius,6,695
Mexico,6,697
Mongolia,6,699
Morocco,6,699
Mozambique,6,697
Myanmar,6,700
Nepal,6,696
Neth.Ant.Aru,6,698
Netherlands,6,714
Neutral Zone,6,692
New Calednia,6,695
New Zealand,6,701
Nicaragua,6,696
Niger,6,694
Nigeria,6,693
Norway,6,700
Occ.Pal.Terr,6,692
Oman,6,693
Oth.Oceania,6,693
Pakistan,6,703
Panama,6,698
Papua N.Guin,6,698
Paraguay,6,703
Peru,6,704
Philippines,6,700
Poland,6,701
Portugal,6,704
Qatar,6,692
Rep Moldova,6,697
Romania,6,698
Russian Fed,6,706
Rwanda,6,696
Samoa,6,695
Saudi Arabia,6,694
Senegal,6,697
Seychelles,6,692
Sierra Leone,6,695
Singapore,6,699
Slovakia,6,696
Slovenia,6,694
Somalia,6,696
South Africa,6,708
Spain,6,710
Sri Lanka,6,700
St.Helena,6,693
St.Kt-Nev-An,6,700
St.Pierre Mq,6,692
Sudan,6,695
Suriname,6,697
Sweden,6,703
Switz.Liecht,6,703
Syria,6,696
TFYR Macedna,6,695
Taiwan,6,696
Tajikistan,6,697
Tanzania,6,700
Thailand,6,705
Togo,6,697
Trinidad Tbg,6,694
Tunisia,6,702
Turkey,6,703
Turkmenistan,6,699
UK,6,708
US NES,6,694
USA,6,714
Uganda,6,695
Ukraine,6,705
Untd Arab Em,6,703
Uruguay,6,701
Uzbekistan,6,702
Venezuela,6,694
Viet Nam,6,709
Yemen,6,694
Yugoslavia,6,696
Zambia,6,696
Zimbabwe,6,700
Afghanistan,7,698
Afr.Other NS,7,693
Africa N.NES,7,0
Albania,7,698
Algeria,7,695
Angola,7,692
Areas NES,7,699
Argentina,7,709
Armenia,7,699
Asia NES,7,696
Asia West NS,7,693
Australia,7,714
Austria,7,701
Azerbaijan,7,698
Bahamas,7,697
Bahrain,7,694
Bangladesh,7,696
Barbados,7,695
Belarus,7,693
Belgium-Lux,7,711
Belize,7,693
Benin,7,699
Bermuda,7,701
Bolivia,7,699
Bosnia Herzg,7,698
Br.Antr.Terr,7,692
Brazil,7,705
Bulgaria,7,702
Burkina Faso,7,694
Burundi,7,693
CACM NES,7,692
Cambodia,7,693
Cameroon,7,694
Canada,7,713
Cent.Afr.Rep,7,693
Chad,7,696
Chile,7,710
China,7,713
China FTZ,7,695
China HK SAR,7,702
China MC SAR,7,695
Colombia,7,697
Congo,7,694
Costa Rica,7,699
Cote Divoire,7,698
Croatia,7,695
Cuba,7,696
Cyprus,7,699
Czech Rep,7,700
Dem.Rp.Congo,7,694
Denmark,7,703
Djibouti,7,693
Dominican Rp,7,697
EEC NES,7,692
