country,generation,count_exports
Afghanistan,0,41
Afr.Other NS,0,9
Africa N.NES,0,0
Albania,0,90
Algeria,0,21
Angola,0,6
Areas NES,0,118
Argentina,0,163
Armenia,0,56
Asia NES,0,16
Asia West NS,0,5
Australia,0,151
Austria,0,297
Azerbaijan,0,55
Bahamas,0,40
Bahrain,0,51
Bangladesh,0,56
Barbados,0,54
Belarus,0,60
Belgium-Lux,0,308
Belize,0,38
Benin,0,30
Bermuda,0,39
Bolivia,0,75
Bosnia Herzg,0,93
Br.Antr.Terr,0,1
Brazil,0,200
Bulgaria,0,209
Burkina Faso,0,36
Burundi,0,10
CACM NES,0,1
Cambodia,0,38
Cameroon,0,22
Canada,0,195
Cent.Afr.Rep,0,13
Chad,0,8
Chile,0,106
China,0,247
China FTZ,0,98
China HK SAR,0,165
China MC SAR,0,52
Colombia,0,120
Congo,0,20
Costa Rica,0,64
Cote Divoire,0,51
Croatia,0,182
Cuba,0,38
Cyprus,0,109
Czech Rep,0,298
Dem.Rp.Congo,0,21
Denmark,0,207
Djibouti,0,15
Dominican Rp,0,83
EEC NES,0,8
Ecuador,0,73
Egypt,0,129
El Salvador,0,54
Eq.Guinea,0,9
Estonia,0,118
Ethiopia,0,33
Eur.Other NE,0,6
Falkland Is,0,15
Fiji,0,62
Finland,0,144
Fr Ind O,0,11
Fr.Guiana,0,1
"France,Monac",0,333
Gabon,0,14
Gambia,0,17
Georgia,0,77
Germany,0,354
Ghana,0,57
Gibraltar,0,25
Greece,0,206
Greenland,0,21
Guadeloupe,0,7
Guatemala,0,77
Guinea,0,24
GuineaBissau,0,36
Guyana,0,29
Haiti,0,45
Honduras,0,58
Hungary,0,195
Iceland,0,45
India,0,214
Indonesia,0,200
Iran,0,36
Iraq,0,3
Ireland,0,98
Israel,0,140
Italy,0,330
Jamaica,0,49
Japan,0,198
Jordan,0,98
Kazakhstan,0,74
Kenya,0,67
Kiribati,0,28
Korea D P Rp,0,134
Korea Rep.,0,167
Kuwait,0,15
Kyrgyzstan,0,77
LAIA NES,0,0
Lao P.Dem.R,0,42
Latvia,0,103
Lebanon,0,98
Liberia,0,11
Libya,0,16
Lithuania,0,138
Madagascar,0,64
Malawi,0,33
Malaysia,0,101
Mali,0,41
Malta,0,47
Mauritania,0,14
Mauritius,0,50
Mexico,0,145
Mongolia,0,51
Morocco,0,111
Mozambique,0,57
Myanmar,0,78
Nepal,0,53
Neth.Ant.Aru,0,29
Netherlands,0,266
Neutral Zone,0,2
New Calednia,0,20
New Zealand,0,144
Nicaragua,0,48
Niger,0,18
Nigeria,0,25
Norway,0,89
Occ.Pal.Terr,0,5
Oman,0,18
Oth.Oceania,0,24
Pakistan,0,106
Panama,0,113
Papua N.Guin,0,32
Paraguay,0,76
Peru,0,123
Philippines,0,98
Poland,0,285
Portugal,0,200
Qatar,0,16
Rep Moldova,0,98
Romania,0,178
Russian Fed,0,111
Rwanda,0,17
Samoa,0,11
Saudi Arabia,0,22
Senegal,0,49
Seychelles,0,15
Sierra Leone,0,39
Singapore,0,106
Slovakia,0,205
Slovenia,0,222
Somalia,0,17
South Africa,0,171
Spain,0,310
Sri Lanka,0,100
St.Helena,0,8
St.Kt-Nev-An,0,51
St.Pierre Mq,0,6
Sudan,0,32
Suriname,0,27
Sweden,0,206
Switz.Liecht,0,219
Syria,0,51
TFYR Macedna,0,82
Taiwan,0,176
Tajikistan,0,43
Tanzania,0,65
Thailand,0,207
Togo,0,27
Trinidad Tbg,0,35
Tunisia,0,122
Turkey,0,222
Turkmenistan,0,37
UK,0,264
US NES,0,34
USA,0,322
Uganda,0,33
Ukraine,0,182
Untd Arab Em,0,68
Uruguay,0,138
Uzbekistan,0,74
Venezuela,0,52
Viet Nam,0,123
Yemen,0,18
Yugoslavia,0,161
Zambia,0,37
Zimbabwe,0,84
Afghanistan,1,47
Afr.Other NS,1,9
Africa N.NES,1,0
Albania,1,97
Algeria,1,21
Angola,1,7
Areas NES,1,137
Argentina,1,167
Armenia,1,70
Asia NES,1,27
Asia West NS,1,8
Australia,1,153
Austria,1,316
Azerbaijan,1,71
Bahamas,1,42
Bahrain,1,62
Bangladesh,1,58
Barbados,1,70
Belarus,1,70
Belgium-Lux,1,316
Belize,1,56
Benin,1,32
Bermuda,1,47
Bolivia,1,85
Bosnia Herzg,1,99
Br.Antr.Terr,1,1
Brazil,1,210
Bulgaria,1,216
Burkina Faso,1,38
Burundi,1,10
CACM NES,1,1
Cambodia,1,43
Cameroon,1,22
Canada,1,203
Cent.Afr.Rep,1,13
Chad,1,8
Chile,1,107
China,1,250
China FTZ,1,105
China HK SAR,1,169
China MC SAR,1,55
Colombia,1,131
Congo,1,20
Costa Rica,1,79
Cote Divoire,1,52
Croatia,1,186
Cuba,1,44
Cyprus,1,121
Czech Rep,1,311
Dem.Rp.Congo,1,21
Denmark,1,223
Djibouti,1,19
Dominican Rp,1,84
EEC NES,1,12
Ecuador,1,74
Egypt,1,139
El Salvador,1,57
Eq.Guinea,1,11
Estonia,1,125
Ethiopia,1,33
Eur.Other NE,1,6
Falkland Is,1,15
Fiji,1,64
Finland,1,146
Fr Ind O,1,12
Fr.Guiana,1,1
"France,Monac",1,349
Gabon,1,15
Gambia,1,18
Georgia,1,88
Germany,1,357
Ghana,1,58
Gibraltar,1,25
Greece,1,217
Greenland,1,21
Guadeloupe,1,7
Guatemala,1,80
Guinea,1,24
GuineaBissau,1,50
Guyana,1,44
Haiti,1,56
Honduras,1,63
Hungary,1,207
Iceland,1,45
India,1,218
Indonesia,1,208
Iran,1,37
Iraq,1,3
Ireland,1,103
Israel,1,160
Italy,1,337
Jamaica,1,56
Japan,1,201
Jordan,1,108
Kazakhstan,1,74
Kenya,1,81
Kiribati,1,29
Korea D P Rp,1,153
Korea Rep.,1,181
Kuwait,1,15
Kyrgyzstan,1,90
LAIA NES,1,0
Lao P.Dem.R,1,47
Latvia,1,107
Lebanon,1,113
Liberia,1,12
Libya,1,16
Lithuania,1,145
Madagascar,1,69
Malawi,1,44
Malaysia,1,114
Mali,1,58
Malta,1,66
Mauritania,1,14
Mauritius,1,54
Mexico,1,160
Mongolia,1,55
Morocco,1,115
Mozambique,1,73
Myanmar,1,82
Nepal,1,58
Neth.Ant.Aru,1,30
Netherlands,1,272
Neutral Zone,1,2
New Calednia,1,22
New Zealand,1,157
Nicaragua,1,58
Niger,1,19
Nigeria,1,26
Norway,1,92
Occ.Pal.Terr,1,5
Oman,1,19
Oth.Oceania,1,36
Pakistan,1,110
Panama,1,119
Papua N.Guin,1,32
Paraguay,1,87
Peru,1,132
Philippines,1,106
Poland,1,297
Portugal,1,209
Qatar,1,31
Rep Moldova,1,103
Romania,1,183
Russian Fed,1,119
Rwanda,1,21
Samoa,1,24
Saudi Arabia,1,22
Senegal,1,58
Seychelles,1,15
Sierra Leone,1,56
Singapore,1,107
Slovakia,1,222
Slovenia,1,236
Somalia,1,19
South Africa,1,176
Spain,1,320
Sri Lanka,1,104
St.Helena,1,8
St.Kt-Nev-An,1,63
St.Pierre Mq,1,7
Sudan,1,33
Suriname,1,27
Sweden,1,212
Switz.Liecht,1,229
Syria,1,63
TFYR Macedna,1,87
Taiwan,1,194
Tajikistan,1,53
Tanzania,1,66
Thailand,1,220
Togo,1,29
Trinidad Tbg,1,37
Tunisia,1,127
Turkey,1,231
Turkmenistan,1,47
UK,1,268
US NES,1,46
USA,1,331
Uganda,1,35
Ukraine,1,192
Untd Arab Em,1,85
Uruguay,1,152
Uzbekistan,1,92
Venezuela,1,57
Viet Nam,1,125
Yemen,1,19
Yugoslavia,1,169
Zambia,1,38
Zimbabwe,1,95
Afghanistan,2,61
Afr.Other NS,2,9
Africa N.NES,2,0
Albania,2,101
Algeria,2,21
Angola,2,7
Areas NES,2,164
Argentina,2,173
Armenia,2,80
Asia NES,2,30
Asia West NS,2,16
Australia,2,161
Austria,2,328
Azerbaijan,2,75
Bahamas,2,42
Bahrain,2,69
Bangladesh,2,58
Barbados,2,79
Belarus,2,73
Belgium-Lux,2,333
Belize,2,64
Benin,2,33
Bermuda,2,58
Bolivia,2,92
Bosnia Herzg,2,108
Br.Antr.Terr,2,1
Brazil,2,238
Bulgaria,2,227
Burkina Faso,2,49
Burundi,2,10
CACM NES,2,1
Cambodia,2,43
Cameroon,2,22
Canada,2,232
Cent.Afr.Rep,2,14
Chad,2,8
Chile,2,110
China,2,257
China FTZ,2,111
China HK SAR,2,178
China MC SAR,2,55
Colombia,2,134
Congo,2,21
Costa Rica,2,85
Cote Divoire,2,53
Croatia,2,197
Cuba,2,61
Cyprus,2,126
Czech Rep,2,334
Dem.Rp.Congo,2,21
Denmark,2,243
Djibouti,2,28
Dominican Rp,2,85
EEC NES,2,15
Ecuador,2,75
Egypt,2,147
El Salvador,2,61
Eq.Guinea,2,12
Estonia,2,134
Ethiopia,2,33
Eur.Other NE,2,6
Falkland Is,2,15
Fiji,2,65
Finland,2,155
Fr Ind O,2,14
Fr.Guiana,2,1
"France,Monac",2,366
Gabon,2,15
Gambia,2,34
Georgia,2,105
Germany,2,360
Ghana,2,58
Gibraltar,2,27
Greece,2,231
Greenland,2,22
Guadeloupe,2,7
Guatemala,2,82
Guinea,2,24
GuineaBissau,2,57
Guyana,2,47
Haiti,2,60
Honduras,2,64
Hungary,2,222
Iceland,2,47
India,2,224
Indonesia,2,217
Iran,2,38
Iraq,2,3
Ireland,2,114
Israel,2,177
Italy,2,343
Jamaica,2,63
Japan,2,212
Jordan,2,112
Kazakhstan,2,75
Kenya,2,86
Kiribati,2,31
Korea D P Rp,2,168
Korea Rep.,2,191
Kuwait,2,15
Kyrgyzstan,2,101
LAIA NES,2,0
Lao P.Dem.R,2,49
Latvia,2,111
Lebanon,2,116
Liberia,2,12
Libya,2,16
Lithuania,2,147
Madagascar,2,70
Malawi,2,45
Malaysia,2,122
Mali,2,71
Malta,2,71
Mauritania,2,14
Mauritius,2,56
Mexico,2,177
Mongolia,2,56
Morocco,2,120
Mozambique,2,76
Myanmar,2,83
Nepal,2,61
Neth.Ant.Aru,2,33
Netherlands,2,285
Neutral Zone,2,2
New Calednia,2,22
New Zealand,2,173
Nicaragua,2,59
Niger,2,20
Nigeria,2,26
Norway,2,99
Occ.Pal.Terr,2,5
Oman,2,34
Oth.Oceania,2,41
Pakistan,2,111
Panama,2,123
Papua N.Guin,2,33
Paraguay,2,96
Peru,2,139
Philippines,2,115
Poland,2,307
Portugal,2,231
Qatar,2,34
Rep Moldova,2,106
Romania,2,192
Russian Fed,2,130
Rwanda,2,22
Samoa,2,30
Saudi Arabia,2,22
Senegal,2,69
Seychelles,2,15
Sierra Leone,2,61
Singapore,2,112
Slovakia,2,234
Slovenia,2,245
Somalia,2,19
South Africa,2,182
Spain,2,348
Sri Lanka,2,107
St.Helena,2,9
St.Kt-Nev-An,2,70
St.Pierre Mq,2,7
Sudan,2,33
Suriname,2,27
Sweden,2,219
Switz.Liecht,2,255
Syria,2,64
TFYR Macedna,2,90
Taiwan,2,205
Tajikistan,2,62
Tanzania,2,66
Thailand,2,227
Togo,2,30
Trinidad Tbg,2,37
Tunisia,2,136
Turkey,2,245
Turkmenistan,2,53
UK,2,278
US NES,2,50
USA,2,343
Uganda,2,35
Ukraine,2,201
Untd Arab Em,2,87
Uruguay,2,159
Uzbekistan,2,96
Venezuela,2,60
Viet Nam,2,125
Yemen,2,19
Yugoslavia,2,175
Zambia,2,40
Zimbabwe,2,105
Afghanistan,3,62
